Churn,Account Weeks,Contract Renewal,Data Plan,Data Usage,Cust Serv Calls,Day Mins,Monthly Charge,Overage Fee,Roam Mins
0,115,Yes,No,0.0,2,99.7,30.0,7.26,14.1
0,69,Yes,No,0.27,3,143.6,39.7,7.09,10.8
0,163,Yes,Yes,3.32,2,218.9,91.2,5.59,12.3
0,90,Yes,No,0.0,3,37.8,20.0,7.77,14.2
0,98,Yes,No,0.0,3,72.8,29.0,9.32,10.5
0,90,Yes,Yes,3.08,1,94.8,65.8,5.960000000000001,11.4
0,174,Yes,Yes,3.35,1,208.8,89.5,5.529999999999999,12.4
1,95,Yes,No,0.0,2,269.0,66.0,11.69,7.3
1,79,Yes,No,0.31,1,268.3,65.1,9.28,6.3
0,123,Yes,Yes,3.38,1,185.7,88.8,7.449999999999999,12.5
1,99,Yes,No,0.0,7,191.5,39.0,10.91,11.5
0,114,Yes,No,0.0,2,189.1,51.0,9.79,13.3
0,141,Yes,No,0.0,1,202.6,54.0,5.029999999999999,12.4
0,132,Yes,No,0.0,1,169.9,47.0,5.470000000000001,11.5
0,133,Yes,No,0.0,0,188.7,49.0,8.47,6.0
0,133,Yes,No,0.0,4,208.1,52.0,8.01,8.4
0,93,Yes,Yes,2.54,2,205.7,72.4,5.75,9.4
1,34,Yes,No,0.29,2,293.7,76.9,13.63,11.0
1,140,Yes,No,0.0,4,196.3,41.0,12.02,7.7
0,96,Yes,Yes,3.0,2,175.8,78.0,5.33,11.1
1,144,Yes,No,0.0,1,278.5,68.0,12.04,11.6
0,24,Yes,Yes,1.94,3,223.3,76.4,9.54,7.2
0,54,Yes,No,0.0,1,260.8,57.0,5.98,11.7
1,50,Yes,No,0.0,5,207.1,36.0,8.03,5.6
0,92,Yes,Yes,3.02,4,167.4,81.2,7.93,11.2
0,96,Yes,No,0.0,3,184.7,55.0,7.529999999999999,10.5
0,146,Yes,No,0.0,2,169.5,49.0,6.550000000000001,9.0
0,138,No,Yes,3.16,0,212.2,85.6,8.67,11.7
0,102,Yes,No,0.0,4,174.5,48.0,5.6899999999999995,10.3
1,76,Yes,No,0.36,5,205.7,41.6,8.88,7.5
0,99,Yes,No,0.0,3,187.0,44.0,5.4,11.4
0,83,Yes,Yes,3.59,0,95.9,74.9,8.08,13.3
0,36,Yes,Yes,2.46,1,152.8,71.6,7.140000000000001,9.1
0,70,Yes,No,0.0,1,129.9,40.0,5.4399999999999995,14.3
1,109,No,No,0.0,2,268.4,59.0,7.53,9.7
0,100,Yes,No,0.0,2,175.5,45.0,7.42,15.2
0,104,Yes,No,0.24,1,170.6,45.4,8.11,6.1
0,106,Yes,No,0.0,1,178.4,50.0,5.039999999999999,8.2
0,84,Yes,No,0.0,1,75.3,29.0,9.0,12.3
0,80,Yes,No,0.4,2,149.8,53.0,8.82,10.9
0,100,Yes,No,0.0,1,115.9,30.0,5.57,7.1
0,99,Yes,No,0.0,2,128.8,40.0,5.199999999999999,14.1
0,50,Yes,No,0.0,1,131.7,41.0,5.83,11.0
0,105,Yes,No,0.0,1,101.4,31.0,7.96,12.2
0,113,Yes,Yes,2.57,4,149.0,71.7,6.789999999999999,9.5
0,111,Yes,Yes,3.62,2,96.8,67.2,8.53,13.4
0,161,Yes,No,0.0,2,107.5,41.0,7.82,12.6
1,70,No,No,0.0,2,232.8,66.0,15.17,12.9
0,97,Yes,Yes,2.24,3,121.1,65.4,8.01,8.3
0,130,Yes,No,0.0,0,124.3,45.0,8.54,3.5
0,92,Yes,No,0.0,1,157.7,53.0,9.93,13.8
0,119,Yes,No,0.0,0,124.3,39.0,5.359999999999999,14.8
1,115,Yes,No,0.0,1,286.4,67.0,10.29,6.9
0,134,Yes,No,0.0,0,141.7,42.0,5.279999999999999,8.8
0,127,Yes,Yes,1.3,0,173.0,64.0,7.289999999999999,4.8
1,80,Yes,No,0.0,2,268.7,72.0,15.05,5.8
0,153,Yes,Yes,2.54,0,205.5,74.4,6.71,9.4
0,85,Yes,No,0.0,3,242.3,60.0,9.73,3.7
0,79,Yes,No,0.0,1,41.9,26.0,5.550000000000001,11.4
0,35,Yes,No,0.0,1,247.8,67.0,7.91,5.8
0,120,Yes,Yes,2.08,0,226.4,83.8,7.970000000000001,7.7
0,68,Yes,No,0.33,0,213.7,56.3,8.42,10.2
1,60,Yes,No,0.0,3,179.3,49.0,10.45,13.5
0,120,Yes,No,0.0,1,158.0,44.0,9.85,10.0
0,71,Yes,Yes,3.81,1,175.7,90.1,7.949999999999999,14.1
0,124,Yes,No,0.0,3,157.4,42.0,8.39,8.8
1,23,Yes,No,0.0,3,189.1,34.0,8.44,6.9
0,225,Yes,No,0.0,1,169.7,53.0,7.33,8.8
1,181,No,No,0.21,2,161.3,40.1,6.22,14.1
0,63,Yes,No,0.0,2,142.5,42.0,5.42,7.5
1,54,No,No,0.38,4,190.5,58.8,12.99,9.7
0,80,No,Yes,3.21,1,159.3,74.1,8.53,11.9
0,118,No,Yes,2.48,1,153.8,61.8,6.17,9.2
0,42,No,No,0.0,2,167.7,46.0,8.73,12.0
0,134,Yes,No,0.0,0,189.7,54.0,6.25,12.1
0,66,Yes,Yes,2.4,0,177.8,79.0,8.07,8.9
0,66,Yes,No,0.31,2,192.1,58.1,6.640000000000001,9.2
0,127,Yes,Yes,2.08,1,222.6,81.8,6.84,7.7
0,146,Yes,No,0.0,0,176.3,46.0,7.8,7.4
0,93,Yes,Yes,3.11,1,166.9,83.1,8.66,11.5
1,77,No,No,0.0,2,245.2,64.0,12.71,7.5
1,111,Yes,No,0.0,4,208.6,42.0,11.06,12.7
0,125,Yes,No,0.0,2,169.3,43.0,6.99,11.6
0,115,Yes,Yes,2.84,2,179.3,69.4,4.44,10.5
1,115,No,No,0.0,4,198.0,40.0,11.01,10.8
0,114,Yes,No,0.0,2,180.0,55.0,7.5,9.6
0,106,Yes,No,0.0,0,158.6,46.0,6.0,9.1
0,118,Yes,Yes,3.43,2,91.5,69.3,6.0,12.7
0,59,Yes,No,0.19,1,153.6,45.9,5.279999999999999,12.5
0,87,No,Yes,3.11,1,208.6,83.1,7.86,11.5
0,21,Yes,No,0.3,1,231.7,59.0,8.4,6.6
0,142,Yes,Yes,2.57,0,226.8,91.7,9.3,9.5
0,62,Yes,No,0.0,0,172.4,49.0,6.529999999999999,11.0
1,149,Yes,No,0.0,5,242.5,63.0,12.27,10.0
0,54,Yes,Yes,3.05,2,117.6,64.5,7.96,11.3
0,112,Yes,No,0.0,1,174.5,52.0,7.970000000000001,11.3
0,68,Yes,No,0.0,1,157.3,46.0,6.050000000000001,12.0
0,201,Yes,Yes,4.08,1,179.0,93.8,6.960000000000001,15.1
0,88,Yes,No,0.0,1,205.2,52.0,8.47,8.0
0,85,Yes,Yes,2.94,1,144.6,66.4,7.0,10.9
1,51,No,No,0.0,2,153.6,46.0,11.65,14.1
0,45,Yes,Yes,2.13,2,135.8,63.3,6.130000000000001,7.9
0,116,Yes,No,0.0,0,160.7,40.0,7.34,8.2
0,146,Yes,Yes,2.11,1,189.5,76.1,7.07,7.8
0,63,Yes,Yes,3.32,1,152.2,79.2,6.359999999999999,12.3
0,133,Yes,No,0.0,0,214.4,45.0,3.66,4.7
0,125,Yes,No,0.0,2,178.6,51.0,5.279999999999999,9.2
0,72,Yes,No,0.0,1,138.9,42.0,5.58,10.8
0,130,Yes,No,0.18,0,127.0,41.8,5.35,6.1
0,97,Yes,No,0.0,1,168.6,51.0,7.960000000000001,7.3
1,54,Yes,No,0.0,1,286.6,68.0,11.16,11.5
0,160,Yes,Yes,4.1,1,164.6,92.0,8.14,15.2
0,79,Yes,No,0.24,1,144.0,39.4,6.79,13.0
0,92,Yes,Yes,2.75,0,141.6,69.5,5.4,10.2
0,59,Yes,No,0.0,1,191.3,56.0,7.369999999999999,12.0
0,132,Yes,No,0.32,1,163.2,45.2,8.38,6.2
0,21,Yes,No,0.0,0,212.0,60.0,7.210000000000001,10.7
0,93,Yes,No,0.23,2,176.1,49.3,9.99,8.5
0,147,Yes,Yes,3.73,5,241.2,100.3,6.41,13.8
0,101,Yes,No,0.0,1,174.9,52.0,8.1,8.5
1,125,No,No,0.0,2,187.3,46.0,8.04,9.6
0,63,Yes,No,0.27,3,198.8,58.7,6.550000000000001,10.7
0,107,Yes,No,0.0,0,228.9,52.0,6.35,11.7
0,110,Yes,No,0.0,3,183.1,51.0,9.99,12.9
0,83,Yes,No,0.0,3,218.3,58.0,5.52,12.4
0,117,Yes,No,0.42,1,161.6,49.2,9.82,13.8
0,124,Yes,No,0.0,0,181.0,54.0,7.050000000000001,11.9
0,115,Yes,No,0.0,3,109.7,38.0,6.1899999999999995,15.4
0,156,No,No,0.2,1,264.0,70.0,6.92,8.3
0,89,Yes,No,0.15,0,179.1,48.5,8.18,6.1
0,72,Yes,No,0.0,0,185.4,53.0,5.85,13.1
0,101,Yes,Yes,2.57,0,196.2,75.7,7.99,9.5
0,53,Yes,No,0.0,2,171.8,50.0,5.82,18.4
0,116,Yes,No,0.0,2,167.8,41.0,7.1,7.3
0,78,Yes,No,0.0,3,139.2,40.0,9.57,11.8
0,117,Yes,Yes,1.19,0,208.3,63.9,8.38,4.4
0,56,Yes,No,0.0,1,121.6,35.0,8.27,8.9
0,123,Yes,Yes,4.16,1,257.4,108.6,7.26,15.4
0,127,Yes,No,0.0,2,139.6,45.0,7.050000000000001,8.8
0,116,Yes,Yes,3.19,2,240.0,86.9,6.95,11.8
0,138,Yes,Yes,4.05,1,170.9,92.5,7.039999999999999,15.0
0,120,Yes,No,0.0,3,190.3,57.0,8.0,7.8
0,102,Yes,No,0.0,3,187.6,48.0,7.63,7.7
0,95,Yes,No,0.0,2,167.6,44.0,8.8,13.4
0,102,Yes,No,0.0,2,156.5,44.0,5.220000000000001,9.9
0,89,Yes,Yes,2.86,1,202.1,82.6,9.87,10.6
0,50,Yes,No,0.21,1,288.7,68.1,8.36,10.5
0,93,Yes,Yes,3.05,7,152.3,79.5,8.38,11.3
0,68,Yes,No,0.0,1,182.4,52.0,5.609999999999999,15.1
0,70,Yes,No,0.0,2,195.7,59.0,8.78,8.0
0,138,Yes,Yes,3.83,0,177.1,90.3,6.16,14.2
0,141,Yes,Yes,2.16,4,172.4,68.6,8.93,8.0
0,112,Yes,Yes,2.62,0,170.2,79.2,7.640000000000001,9.7
1,117,No,No,0.0,3,130.2,35.0,15.16,8.6
0,1,Yes,Yes,2.19,1,195.0,73.9,9.25,8.1
0,70,Yes,No,0.0,1,217.3,46.0,3.9,13.2
0,87,Yes,Yes,1.92,2,227.8,67.2,3.8,7.1
0,52,Yes,Yes,1.43,2,182.7,57.3,5.31,5.3
1,97,Yes,No,0.4,0,276.1,69.0,10.06,8.9
0,105,Yes,No,0.0,2,166.1,44.0,8.8,16.2
1,77,Yes,Yes,3.11,4,211.9,75.1,12.23,11.5
1,80,No,No,0.0,4,189.1,52.0,11.16,13.9
0,120,Yes,Yes,3.11,1,164.9,77.1,8.76,11.5
0,54,Yes,Yes,3.38,2,143.9,76.8,5.52,12.5
0,148,No,No,0.0,2,148.2,39.0,7.98,8.6
1,119,Yes,No,0.0,2,287.1,63.0,7.97,13.9
1,162,Yes,Yes,2.51,3,179.7,75.1,10.91,9.3
1,85,Yes,No,0.0,5,165.8,45.0,9.5,10.9
0,101,Yes,Yes,3.92,1,144.1,78.2,8.38,14.5
0,172,Yes,No,0.0,0,172.5,51.0,7.66,5.9
0,80,Yes,No,0.0,1,186.8,49.0,8.36,5.5
0,67,Yes,No,0.0,2,109.1,31.0,7.12,10.9
0,86,Yes,No,0.0,1,171.8,55.0,10.09,9.7
1,107,Yes,No,0.0,3,222.3,63.0,14.3,12.1
0,133,Yes,No,0.0,0,232.8,65.0,8.24,11.2
0,116,Yes,No,0.0,0,164.6,51.0,8.53,8.0
0,63,Yes,No,0.36,0,198.7,63.6,8.59,7.4
1,119,No,Yes,2.08,2,223.2,59.8,8.01,7.7
1,133,No,No,0.0,2,254.7,65.0,12.61,8.0
0,94,No,No,0.0,1,170.1,53.0,8.59,8.7
0,69,Yes,No,0.41,0,182.1,60.1,8.08,11.4
1,146,Yes,No,0.0,7,225.3,42.0,9.36,7.9
1,119,Yes,No,0.0,4,157.9,36.0,12.69,8.9
0,142,No,Yes,2.65,0,178.1,72.5,7.48,9.8
0,123,Yes,No,0.0,3,193.9,55.0,6.220000000000001,8.3
1,101,Yes,No,0.0,3,239.0,64.0,13.65,13.5
0,43,Yes,No,0.35,0,166.3,55.5,7.640000000000001,8.0
0,69,Yes,No,0.0,0,172.3,51.0,5.960000000000001,5.5
0,15,No,No,0.0,2,141.4,35.0,6.2,8.1
0,107,Yes,Yes,3.24,1,235.6,85.4,5.97,12.0
0,67,Yes,No,0.0,2,152.5,48.0,7.619999999999999,4.9
0,99,Yes,No,0.28,1,145.6,47.8,6.550000000000001,11.4
0,46,Yes,No,0.0,1,164.2,45.0,9.81,8.1
0,55,No,No,0.0,1,208.0,52.0,8.27,9.7
1,39,Yes,No,0.0,1,295.4,70.0,11.61,11.5
0,92,Yes,No,0.0,2,139.8,39.0,8.75,9.4
1,56,Yes,No,0.16,4,162.3,42.6,7.46,14.8
1,76,No,No,0.0,0,272.7,67.0,11.82,7.7
0,132,No,Yes,3.48,2,187.3,88.8,6.33,12.9
0,140,Yes,Yes,3.0,1,157.1,72.0,8.62,11.1
0,51,No,Yes,3.32,2,135.8,74.2,5.029999999999999,12.3
0,27,Yes,No,0.16,1,223.7,61.6,6.6,12.7
0,224,Yes,No,0.21,3,111.4,36.1,8.75,5.5
1,105,No,Yes,3.97,2,156.1,75.7,5.36,14.7
0,117,Yes,No,0.0,2,178.1,57.0,9.14,12.0
1,91,Yes,No,0.0,3,153.0,38.0,7.06,10.3
0,135,Yes,No,0.0,4,205.8,58.0,7.140000000000001,10.3
0,146,Yes,No,0.0,3,192.4,47.0,6.75,10.3
1,147,No,No,0.0,2,225.2,54.0,9.25,9.9
1,68,Yes,No,0.0,4,249.9,65.0,12.73,8.9
0,68,Yes,No,0.41,3,131.6,39.1,6.85,10.2
0,86,Yes,Yes,2.73,0,184.9,75.3,8.28,10.1
0,131,Yes,No,0.0,1,166.5,47.0,5.51,9.9
0,86,Yes,Yes,3.48,1,212.4,89.8,9.36,12.9
1,159,Yes,No,0.0,2,275.8,63.0,9.48,7.4
0,134,Yes,Yes,2.92,1,142.9,61.2,4.43,10.8
0,113,Yes,No,0.0,1,194.2,57.0,7.800000000000001,9.9
0,132,Yes,No,0.0,1,193.2,53.0,5.5600000000000005,10.2
0,85,Yes,No,0.0,1,197.3,53.0,9.79,11.2
1,93,No,Yes,3.78,3,225.7,86.8,5.98,14.0
1,174,Yes,Yes,3.92,4,167.8,85.2,10.27,14.5
0,61,Yes,No,0.0,2,184.7,47.0,7.61,7.0
0,91,Yes,Yes,2.94,1,169.8,64.4,3.26,10.9
0,88,Yes,Yes,2.65,2,177.6,79.5,6.869999999999999,9.8
0,88,Yes,Yes,3.46,2,80.3,61.6,7.67,12.8
0,195,Yes,Yes,3.27,0,218.7,91.7,6.26,12.1
0,182,Yes,No,0.0,0,69.1,32.0,6.52,6.5
0,118,Yes,No,0.0,4,175.8,51.0,5.869999999999999,8.2
1,103,Yes,No,0.0,8,226.6,40.0,8.46,10.4
0,65,Yes,No,0.28,2,179.0,47.8,6.98,5.5
0,61,Yes,Yes,2.67,3,163.7,64.7,5.66,9.9
0,172,Yes,No,0.0,1,198.7,53.0,9.94,6.5
0,72,Yes,No,0.0,1,175.5,42.0,6.62,11.8
0,113,Yes,No,0.0,2,150.1,43.0,5.01,11.0
0,177,Yes,No,0.0,1,176.5,48.0,8.82,14.2
1,100,Yes,No,0.0,6,146.8,31.0,10.78,9.5
0,67,Yes,No,0.35,1,202.5,56.5,9.54,8.6
0,136,Yes,No,0.0,3,101.7,35.0,5.140000000000001,9.4
0,71,Yes,No,0.23,4,245.39999999999998,57.3,6.34,9.7
0,134,Yes,No,0.0,1,229.4,55.0,7.65,11.8
0,124,Yes,No,0.0,1,131.8,47.0,9.22,11.3
0,84,Yes,No,0.26,2,177.2,52.6,9.89,9.8
0,39,Yes,No,0.0,2,154.1,44.0,5.210000000000001,9.8
0,110,Yes,No,0.0,3,175.0,40.0,4.53,15.3
0,102,Yes,No,0.0,1,103.1,41.0,8.75,11.2
0,70,Yes,No,0.0,0,175.4,44.0,7.98,11.6
0,142,Yes,No,0.0,1,145.4,43.0,5.460000000000001,10.9
0,81,No,No,0.0,1,237.6,59.0,9.4,7.8
0,17,Yes,No,0.0,1,161.5,46.0,5.710000000000001,8.6
1,119,Yes,No,0.0,3,260.1,67.0,12.83,10.0
1,105,No,No,0.0,0,281.3,74.0,15.08,8.7
1,108,No,Yes,3.67,5,206.1,73.7,8.35,13.6
0,90,Yes,No,0.0,2,102.0,27.0,5.67,11.4
0,100,Yes,Yes,3.27,1,205.7,83.7,7.75,12.1
0,155,Yes,Yes,1.84,1,128.5,56.4,9.42,6.8
1,113,Yes,No,0.0,4,204.7,42.0,11.36,9.2
0,123,Yes,No,0.36,1,172.2,47.6,8.13,8.7
0,145,Yes,No,0.0,1,186.2,45.0,6.3,7.6
0,42,Yes,No,0.0,2,171.5,49.0,5.029999999999999,8.8
0,125,Yes,No,0.0,0,168.6,44.0,8.78,10.9
0,131,Yes,Yes,1.81,1,174.0,66.1,5.27,6.7
0,107,Yes,No,0.0,1,217.4,62.0,7.869999999999999,8.5
0,48,Yes,No,0.0,1,185.2,51.0,5.140000000000001,5.1
0,76,Yes,No,0.0,0,173.1,50.0,5.58,8.0
0,128,Yes,No,0.0,1,148.5,46.0,7.15,6.8
0,73,Yes,No,0.0,0,157.1,50.0,8.44,10.0
1,52,Yes,No,0.0,4,155.0,38.0,6.67,7.0
0,126,No,Yes,2.59,1,129.3,62.9,8.83,9.6
0,124,Yes,No,0.0,1,175.5,48.0,9.1,6.1
0,137,Yes,No,0.0,0,195.8,55.0,6.27,11.1
1,71,No,No,0.0,2,238.0,65.0,13.93,11.8
0,139,Yes,No,0.0,0,198.1,54.0,5.35,5.6
0,107,Yes,Yes,3.4,3,185.9,86.0,5.35,12.6
0,147,Yes,No,0.33,1,199.8,57.3,5.210000000000001,10.2
0,116,Yes,No,0.0,3,137.4,34.0,6.0,12.4
0,60,Yes,Yes,3.46,2,178.8,90.6,8.39,12.8
0,38,Yes,No,0.0,0,149.0,30.0,2.46,13.9
0,63,Yes,No,0.0,3,117.1,42.0,7.48,11.1
0,94,Yes,No,0.0,3,108.0,39.0,7.1,10.4
0,131,Yes,No,0.0,0,112.8,37.0,9.97,10.1
0,158,Yes,No,0.33,1,175.9,49.3,9.42,11.0
1,139,Yes,No,0.0,3,236.6,55.0,8.5,11.1
0,77,Yes,No,0.0,1,169.4,45.0,9.25,2.0
0,140,Yes,No,0.28,3,129.6,45.8,7.3100000000000005,9.4
0,72,Yes,No,0.0,1,164.1,46.0,9.24,8.0
0,52,Yes,Yes,3.65,1,133.3,75.5,9.21,13.5
0,103,Yes,No,0.24,5,167.8,49.4,5.65,13.0
0,74,Yes,Yes,2.43,1,174.6,81.3,10.53,9.0
0,124,Yes,No,0.0,2,150.3,48.0,7.800000000000001,12.5
0,85,Yes,Yes,1.7,5,270.2,86.0,6.99,6.3
1,113,Yes,Yes,2.35,5,157.8,64.5,8.08,8.7
0,71,Yes,No,0.0,2,141.2,37.0,7.46,7.0
0,177,Yes,Yes,2.81,1,217.2,84.1,9.81,10.4
1,49,No,No,0.26,4,237.8,61.6,10.45,15.6
1,106,No,No,0.0,5,204.0,49.0,8.43,13.3
0,60,Yes,No,0.0,1,208.1,53.0,8.93,7.4
0,43,Yes,No,0.0,4,164.2,43.0,7.13,12.7
0,66,Yes,No,0.0,1,118.0,42.0,7.41,5.3
0,125,Yes,No,0.0,0,163.8,50.0,7.779999999999999,15.7
0,114,Yes,Yes,2.54,3,141.3,69.4,6.52,9.4
1,112,Yes,No,0.0,3,272.5,66.0,11.31,16.4
0,101,Yes,Yes,2.21,2,118.9,62.1,6.42,8.2
0,70,Yes,No,0.27,0,7.9,15.7,6.82,12.1
0,59,Yes,No,0.19,0,159.5,43.9,8.36,10.2
0,59,Yes,No,0.42,1,150.2,46.2,9.29,12.1
0,124,Yes,Yes,3.24,2,144.5,79.4,8.12,12.0
0,99,Yes,No,0.0,2,140.7,42.0,5.550000000000001,12.4
0,150,Yes,No,0.0,1,169.2,48.0,5.84,12.6
0,81,Yes,No,0.28,2,207.8,53.8,7.43,7.6
0,86,Yes,No,0.35,0,203.3,63.5,8.32,4.5
0,84,Yes,No,0.0,0,169.5,43.0,7.88,10.6
0,118,Yes,Yes,3.16,1,243.3,97.6,7.91,11.7
0,89,Yes,No,0.0,1,166.7,57.0,9.99,7.6
0,93,Yes,No,0.0,3,253.0,57.0,6.51,13.1
0,85,Yes,No,0.0,2,96.7,33.0,9.69,9.7
0,160,Yes,No,0.0,0,82.7,31.0,9.73,10.9
0,28,Yes,No,0.0,3,168.2,43.0,8.09,10.1
1,73,Yes,No,0.0,1,286.4,64.0,8.91,10.7
0,156,Yes,No,0.0,3,174.3,46.0,9.33,12.9
0,33,No,No,0.0,1,177.6,47.0,8.09,13.0
0,77,Yes,No,0.21,4,175.5,50.1,5.26,17.8
0,119,Yes,No,0.0,1,133.4,41.0,5.23,11.1
0,91,Yes,Yes,1.78,3,191.6,64.8,6.8,6.6
0,102,Yes,No,0.0,3,229.2,61.0,6.66,6.2
0,86,Yes,Yes,3.21,3,240.1,93.1,5.51,11.9
0,82,Yes,No,0.0,0,130.0,38.0,9.27,8.3
0,89,Yes,No,0.0,0,105.9,35.0,9.48,12.7
0,86,Yes,No,0.0,3,181.2,50.0,9.69,9.3
0,134,Yes,No,0.0,1,170.8,42.0,6.18,6.1
0,92,Yes,No,0.25,2,183.5,52.5,9.5,10.8
0,87,Yes,No,0.0,3,171.5,46.0,8.6,13.7
0,64,Yes,No,0.0,0,248.89999999999998,58.0,7.41,13.8
0,80,Yes,No,0.23,3,189.4,59.3,8.01,9.2
0,165,Yes,Yes,2.57,3,167.4,69.7,8.64,9.5
0,153,Yes,Yes,2.03,1,167.7,70.3,7.34,7.5
0,41,Yes,Yes,3.0,1,178.7,79.0,9.65,11.1
0,108,Yes,No,0.0,2,227.2,61.0,6.52,5.2
0,104,Yes,Yes,3.0,1,176.1,78.0,8.91,11.1
0,115,Yes,No,0.0,1,127.7,38.0,9.15,10.6
0,87,Yes,No,0.0,1,192.2,44.0,4.98,13.4
0,159,Yes,Yes,3.4,2,153.6,79.0,5.85,12.6
0,119,Yes,No,0.23,2,154.5,45.3,9.68,13.4
0,69,Yes,No,0.0,1,153.7,43.0,9.7,14.1
0,87,No,Yes,2.92,1,171.2,74.2,9.29,10.8
1,93,Yes,No,0.29,1,328.1,71.9,7.59,8.7
1,154,No,No,0.36,2,221.9,46.6,10.41,14.4
0,57,Yes,Yes,3.19,1,188.2,90.9,9.01,11.8
0,130,Yes,No,0.0,5,139.1,45.0,7.300000000000001,11.4
0,151,Yes,No,0.0,2,118.9,44.0,8.92,13.2
1,162,Yes,No,0.33,4,217.6,64.3,13.95,10.4
0,60,Yes,No,0.0,1,145.0,43.0,5.460000000000001,14.6
0,81,Yes,No,0.0,3,190.5,60.0,9.48,8.7
0,132,Yes,No,0.0,3,227.1,57.0,9.02,8.0
0,86,Yes,No,0.0,1,83.8,35.0,7.01,6.7
1,136,Yes,No,0.45,1,269.8,70.5,11.44,10.1
0,121,Yes,Yes,2.86,1,126.3,68.6,5.48,10.6
0,105,Yes,Yes,2.62,2,88.1,56.2,8.8,9.7
0,105,Yes,Yes,2.67,2,205.5,80.7,9.84,9.9
0,51,Yes,Yes,3.02,1,223.8,93.2,8.17,11.2
0,64,Yes,No,0.26,3,124.1,40.6,9.64,6.4
0,80,No,Yes,2.7,0,171.2,73.0,8.38,10.0
0,56,Yes,No,0.0,4,209.7,62.0,8.85,13.6
0,120,Yes,No,0.0,1,149.2,42.0,9.68,11.1
0,103,Yes,No,0.0,3,193.5,51.0,9.01,12.2
0,164,Yes,Yes,2.59,3,159.7,67.9,8.44,9.6
0,116,Yes,Yes,1.89,2,191.7,71.9,5.470000000000001,7.0
0,121,Yes,No,0.32,1,200.2,50.2,6.04,7.5
0,55,No,No,0.0,1,256.6,61.0,8.59,8.2
0,183,Yes,No,0.0,2,116.7,39.0,5.6899999999999995,9.7
0,104,Yes,No,0.0,0,250.39999999999998,65.0,6.779999999999999,13.0
0,90,Yes,No,0.0,1,140.2,43.0,5.699999999999999,7.1
0,82,Yes,No,0.0,1,184.7,45.0,6.38,13.5
0,101,Yes,No,0.31,3,136.2,45.1,6.050000000000001,13.3
0,9,Yes,Yes,3.11,2,88.5,62.1,8.94,11.5
0,97,Yes,No,0.0,0,202.3,58.0,7.119999999999999,12.1
1,94,Yes,No,0.28,3,269.2,65.8,9.69,8.9
0,127,Yes,Yes,1.97,0,190.8,77.7,8.36,7.3
0,125,Yes,Yes,2.78,0,255.39999999999998,92.8,6.109999999999999,10.3
0,140,Yes,No,0.0,1,159.1,50.0,8.49,10.3
0,90,Yes,No,0.28,2,114.4,33.8,6.39,10.1
0,67,Yes,No,0.0,2,138.9,42.0,5.449999999999999,9.2
0,113,Yes,No,0.0,1,173.0,52.0,6.869999999999999,12.2
0,121,Yes,Yes,4.08,0,170.4,91.8,7.73,15.1
0,93,Yes,No,0.0,4,164.5,48.0,6.550000000000001,9.9
0,121,Yes,No,0.0,1,168.6,43.0,8.43,12.3
1,53,Yes,No,0.31,2,261.2,69.1,12.54,9.8
0,75,Yes,No,0.0,1,177.5,48.0,8.92,13.1
0,132,Yes,No,0.0,2,168.1,58.0,10.72,4.2
0,162,Yes,No,0.0,3,164.1,40.0,5.74,6.5
0,140,Yes,No,0.0,1,160.5,48.0,7.029999999999999,11.3
0,91,Yes,No,0.0,2,134.7,48.0,9.77,6.6
0,73,Yes,Yes,2.38,2,185.2,69.8,6.96,8.8
1,95,No,No,0.0,4,228.9,61.0,12.79,10.1
0,145,Yes,No,0.0,0,228.7,53.0,6.79,13.1
0,100,Yes,No,0.0,1,131.1,38.0,8.81,4.3
0,122,Yes,No,0.0,2,221.1,57.0,5.01,13.1
0,109,Yes,No,0.0,0,187.1,60.0,10.05,11.9
0,82,Yes,No,0.0,1,154.0,35.0,4.72,10.1
0,65,Yes,Yes,2.65,0,211.2,81.5,9.48,9.8
0,52,Yes,No,0.0,3,148.3,41.0,9.08,8.3
0,136,Yes,Yes,2.38,2,174.6,68.8,8.83,8.8
0,75,Yes,No,0.0,1,138.5,37.0,7.66,11.1
0,146,Yes,No,0.0,1,109.0,42.0,8.29,12.6
0,105,Yes,No,0.0,4,162.3,46.0,5.630000000000001,11.1
0,48,Yes,No,0.0,2,197.8,52.0,9.48,16.4
0,45,Yes,No,0.0,1,142.4,52.0,10.94,11.1
0,106,Yes,Yes,2.86,2,210.5,86.6,6.76,10.6
0,33,Yes,No,0.0,2,169.5,51.0,6.609999999999999,7.5
0,68,Yes,No,0.0,2,206.6,50.0,7.06,10.8
0,106,Yes,No,0.0,0,180.6,54.0,6.91,12.9
0,141,Yes,No,0.0,0,179.4,47.0,7.85,11.0
0,98,Yes,No,0.33,0,223.2,60.3,9.47,13.3
0,94,Yes,Yes,4.35,0,220.2,93.5,5.67,16.1
0,65,Yes,No,0.0,2,158.8,44.0,9.43,9.8
0,85,Yes,No,0.0,1,126.1,45.0,8.74,9.8
1,71,Yes,No,0.0,3,290.4,71.0,12.7,10.1
0,112,Yes,Yes,3.59,0,60.6,60.9,8.3,13.3
0,110,Yes,No,0.0,0,148.4,42.0,9.69,6.9
0,111,Yes,No,0.0,2,233.5,61.0,5.82,12.7
1,74,Yes,No,0.32,2,298.1,71.2,10.07,9.7
